################################################################################
# Voter Autrement 2017
################################################################################
#
# This dataset Voter Autrement is made available under the Open Database
# License: http://opendatacommons.org/licenses/odbl/1.0/. Any rights in
# individual contents of the database are licensed under the Database
# Contents License: http://opendatacommons.org/licenses/dbcl/1.0/
#
# Antoinette Baujard, GATE Lyon Saint-Étienne, Université Jean Monnet, Saint-Étienne
# Renaud Blanch, LIG, Univ. Grenoble-Alpes
# Sylvain Bouveret, LIG, Univ. Grenoble-Alpes
# François Durand, LAMSADE, Université Paris-Dauphine
# Herrade Igersheim, CNRS, BETA, Université de Strasbourg
# Jérôme Lang, LAMSADE CNRS, Université Paris-Dauphine
# Annick Laruelle, UPV-EHU, Universidad del País Vasco
# Jean-François Laslier, CNRS, Paris School of Economics
# Isabelle Lebon, CREM, Universités Caen-Normandie et Rennes 1
# Vincent Merlin, CNRS, CREM, Universités Caen-Normandie et Rennes 1
#
################################################################################
#
# Dataset: Online experiment Evaluation Voting 0/1/2.
# Format: CSV with header
#
# Participants were asked to give a score to each candidate, on the scale (0,1,2).
# If the score is empty, it means that the voter did not evaluate the candidate (means
# the least score).
#
# * Column 1: Voter number
# * Column 2: score of Nathalie Arthaud
# * Column 3: score of François Asselineau
# * Column 4: score of Jacques Cheminade
# * Column 5: score of Nicolas Dupont-Aignan
# * Column 6: score of François Fillon
# * Column 7: score of Benoît Hamon
# * Column 8: score of Jean Lassalle
# * Column 9: score of Marine Le Pen
# * Column 10: score of Emmanuel Macron
# * Column 11: score of Jean-Luc Mélenchon
# * Column 12: score of Philippe Poutou
# * Column 13: vote at the first round of the official election (extracted from the questionnaire)
#
################################################################################
Voter,Nathalie Arthaud,François Asselineau,Jacques Cheminade,Nicolas Dupont-Aignan,François Fillon,Benoît Hamon,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou,official vote
Voter 4334,0,0,0,0,0,2,0,0,1,1,0,Benoît Hamon
Voter 20336,,,,,,2,,,,1,,Benoît Hamon
Voter 24557,,,,,,2,,,,2,1,Jean-Luc Mélenchon
Voter 23413,0,0,0,0,1,0,0,0,2,0,0,Emmanuel Macron
Voter 22295,,,,,,2,,,1,1,1,Benoît Hamon
Voter 33494,1,0,0,0,0,2,1,0,1,1,0,Benoît Hamon
Voter 9974,1,0,1,1,0,2,1,0,1,1,1,Benoît Hamon
Voter 1113,1,0,,0,0,2,1,0,1,2,1,Jean-Luc Mélenchon
Voter 11093,1,1,0,1,1,1,0,1,1,1,0,incertitude
Voter 23565,,1,2,,,,,1,,1,1,Jacques Cheminade
Voter 13551,0,0,0,0,1,1,0,0,1,2,0,Jean-Luc Mélenchon
Voter 18080,,,,,1,,,,1,,,incertitude
Voter 18629,,,,,,,,,,2,1,Jean-Luc Mélenchon
Voter 430,2,0,1,0,0,2,0,0,0,2,2,Nathalie Arthaud
Voter 3556,0,0,0,0,1,1,0,0,2,1,0,Emmanuel Macron
Voter 1569,,,,,,2,1,,,,,Benoît Hamon
Voter 24815,1,1,0,0,0,1,1,0,1,1,1,incertitude
Voter 13588,0,0,0,0,0,2,0,0,1,1,0,Benoît Hamon
Voter 16056,0,0,0,0,0,2,0,0,1,1,0,Benoît Hamon
Voter 16057,1,0,0,0,0,2,0,0,2,2,1,Jean-Luc Mélenchon
Voter 28088,0,0,0,0,0,1,0,0,2,2,0,Emmanuel Macron
Voter 33821,0,0,0,1,0,1,2,0,1,2,1,Jean-Luc Mélenchon
Voter 16556,0,0,0,0,0,2,0,0,1,0,0,Benoît Hamon
Voter 26464,2,0,0,0,0,0,0,0,0,1,2,Philippe Poutou
Voter 7382,0,0,0,0,0,1,0,0,2,1,1,Emmanuel Macron
Voter 6026,0,0,0,0,0,0,0,2,2,0,0,Marine Le Pen
Voter 25355,1,0,0,0,0,2,0,0,1,2,1,Jean-Luc Mélenchon
Voter 238,1,0,0,0,0,2,0,0,1,2,1,Jean-Luc Mélenchon
Voter 9251,0,0,0,1,0,1,0,0,2,0,0,Emmanuel Macron
Voter 3285,,,,,2,,,,,1,,François Fillon
Voter 30397,0,0,0,0,0,1,0,0,2,0,0,Emmanuel Macron
Voter 21979,1,0,1,0,0,1,1,0,2,2,1,Emmanuel Macron
Voter 9623,2,1,1,1,0,2,1,0,1,1,2,Benoît Hamon
Voter 2613,1,,,,,2,1,,,2,1,Jean-Luc Mélenchon
Voter 6730,0,0,0,0,0,2,0,0,0,2,0,Benoît Hamon
Voter 29565,,1,,,,,,1,,2,,Jean-Luc Mélenchon
Voter 11011,0,0,0,0,1,0,0,0,1,0,0,Emmanuel Macron
Voter 2888,1,1,1,1,0,1,1,0,1,2,1,Jean-Luc Mélenchon
Voter 23718,,2,,,,1,,,1,2,,Jean-Luc Mélenchon
Voter 25362,1,0,0,0,0,2,0,0,1,2,2,Jean-Luc Mélenchon
Voter 12344,0,0,0,0,0,1,0,0,1,2,1,Jean-Luc Mélenchon
Voter 2426,0,0,0,2,1,0,0,2,0,1,0,Marine Le Pen
Voter 10019,,,,1,2,,1,,1,,,François Fillon
Voter 11182,0,0,0,0,0,1,0,0,0,0,1,abstention
Voter 30141,1,0,0,0,0,1,0,0,0,2,1,non inscrit
Voter 30624,0,,1,1,1,0,0,0,2,1,0,Emmanuel Macron
Voter 23053,2,1,,0,0,1,2,0,0,2,2,incertitude
Voter 26101,0,0,0,0,0,2,0,0,1,2,0,Benoît Hamon
Voter 22582,2,1,1,0,0,2,0,0,1,2,2,Jean-Luc Mélenchon
Voter 1900,,1,,1,1,,,2,,1,,Marine Le Pen
Voter 17496,0,0,0,0,0,1,0,0,0,0,0,abstention
Voter 14037,2,0,0,0,0,0,0,0,1,2,2,Jean-Luc Mélenchon
Voter 29600,1,,1,1,,2,1,,,2,2,Jean-Luc Mélenchon
Voter 20991,0,0,0,1,2,2,0,0,2,1,0,Emmanuel Macron
Voter 21287,0,0,0,0,,2,0,0,1,1,0,Benoît Hamon
Voter 31035,0,0,0,0,2,0,0,0,1,0,0,François Fillon
Voter 35839,1,,,,1,2,,,1,,,Benoît Hamon
Voter 24774,,,,,2,,,,,,,François Fillon
Voter 5880,0,0,0,0,2,0,0,0,2,0,0,Emmanuel Macron
Voter 16691,0,0,0,0,0,1,0,0,0,0,1,blanc
Voter 27379,1,0,0,0,0,2,1,0,0,2,0,Jean-Luc Mélenchon
Voter 24428,0,1,0,1,2,0,1,1,0,0,0,François Fillon
Voter 19405,1,0,0,,0,0,0,0,0,2,1,Jean-Luc Mélenchon
Voter 27421,1,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 25421,0,0,0,0,0,0,0,0,0,2,1,ne se prononce pas
Voter 25604,1,0,0,0,0,1,1,0,0,1,1,blanc
Voter 32249,1,,,,,1,,,,2,1,Jean-Luc Mélenchon
Voter 19774,0,1,0,0,0,2,0,0,2,2,1,incertitude
Voter 16553,0,0,0,0,0,2,0,0,2,2,0,Emmanuel Macron
Voter 8520,0,0,0,0,0,1,2,0,1,1,0,Emmanuel Macron
Voter 30748,0,0,0,0,0,2,0,0,1,2,1,Jean-Luc Mélenchon
Voter 19450,1,0,1,0,0,1,0,0,0,2,2,Jean-Luc Mélenchon
Voter 6998,0,0,1,0,0,2,0,0,2,1,0,Benoît Hamon
Voter 2349,1,0,1,1,2,1,0,1,2,0,1,incertitude
Voter 4459,0,0,0,0,0,2,0,0,1,2,1,Jean-Luc Mélenchon
Voter 16009,0,2,0,1,0,2,0,0,1,2,1,Jean-Luc Mélenchon
Voter 6134,,,,,,1,,,,2,,Jean-Luc Mélenchon
Voter 4744,0,0,0,0,0,1,0,0,0,1,1,Benoît Hamon
Voter 12255,0,0,1,0,0,2,1,0,2,2,1,Emmanuel Macron
Voter 23828,2,0,0,0,0,1,0,0,0,2,2,Jean-Luc Mélenchon
Voter 24149,0,0,0,0,0,1,1,0,1,0,0,blanc
Voter 4661,1,0,0,0,0,0,0,0,0,2,0,Jean-Luc Mélenchon
Voter 14809,0,0,0,0,0,2,0,0,1,2,1,Benoît Hamon
Voter 37305,0,0,0,0,1,1,0,0,2,0,0,Emmanuel Macron
Voter 19442,0,0,0,0,0,1,0,0,2,2,1,Jean-Luc Mélenchon
Voter 8616,1,0,0,0,0,0,1,0,0,2,1,incertitude
Voter 7987,0,0,0,1,1,0,0,0,2,0,0,Emmanuel Macron
Voter 6254,1,,1,,,2,1,,,2,1,Jean-Luc Mélenchon
Voter 5012,2,0,0,0,0,2,0,0,1,2,2,Jean-Luc Mélenchon
Voter 20857,1,1,,,,,0,,0,2,1,Jean-Luc Mélenchon
Voter 26286,0,0,0,0,0,1,0,0,2,0,0,Emmanuel Macron
Voter 4528,1,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 24046,1,0,1,0,0,2,0,0,1,2,1,
Voter 30566,0,0,0,0,2,1,0,0,2,0,0,Emmanuel Macron
Voter 25559,,,1,,0,,,,2,0,,non inscrit
Voter 23351,2,0,0,0,0,0,0,0,0,1,2,Philippe Poutou
Voter 11741,1,0,0,0,0,2,1,0,1,2,2,Jean-Luc Mélenchon
Voter 2469,0,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 2674,1,1,1,1,0,1,1,0,1,1,2,Philippe Poutou
Voter 8808,0,0,0,0,0,2,0,0,1,0,0,Benoît Hamon
Voter 12523,2,0,0,0,0,1,0,0,1,1,2,Nathalie Arthaud
Voter 25810,0,0,0,0,0,2,1,0,0,1,1,incertitude
Voter 19055,0,0,0,0,0,2,0,0,0,2,0,Jean-Luc Mélenchon
Voter 7072,0,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 20672,1,0,0,0,0,2,1,0,1,2,2,Jean-Luc Mélenchon
Voter 6313,0,1,0,1,2,0,0,1,0,0,0,abstention
Voter 24600,0,0,0,0,0,2,0,0,0,2,0,Jean-Luc Mélenchon
Voter 24881,0,0,0,0,2,1,0,0,2,1,0,incertitude
Voter 9656,1,0,0,0,1,2,0,0,0,1,1,Benoît Hamon
Voter 37344,0,0,0,0,1,1,0,0,2,1,0,Emmanuel Macron
Voter 23411,1,0,0,0,0,1,1,0,0,2,1,Jean-Luc Mélenchon
Voter 31145,0,0,0,0,1,1,1,0,2,1,0,Emmanuel Macron
Voter 10774,2,0,0,0,0,1,0,0,0,1,2,Jean-Luc Mélenchon
Voter 22939,2,0,1,0,0,1,0,0,0,2,2,Philippe Poutou
Voter 3344,1,,,,,2,,,,2,1,Jean-Luc Mélenchon
Voter 29282,1,0,1,0,0,2,0,0,0,2,1,Jean-Luc Mélenchon
Voter 8681,0,0,0,0,0,1,0,0,1,2,1,Jean-Luc Mélenchon
Voter 6289,2,0,0,0,0,0,0,0,0,1,2,Nathalie Arthaud
Voter 12722,0,0,0,0,0,1,1,0,1,2,0,incertitude
Voter 10856,,,,,,0,,,,1,0,abstention
Voter 22506,1,0,0,0,0,2,1,0,2,2,1,Emmanuel Macron
Voter 25438,0,0,1,0,0,1,1,0,0,0,0,incertitude
Voter 6160,0,0,0,1,1,1,0,0,2,1,0,Emmanuel Macron
Voter 28780,0,0,0,0,0,2,1,0,1,2,1,Benoît Hamon
Voter 5146,0,0,0,0,0,1,0,0,2,1,0,Emmanuel Macron
Voter 12257,1,,1,,,2,1,,1,2,1,Jean-Luc Mélenchon
Voter 17316,1,0,0,0,0,2,0,0,1,2,1,Jean-Luc Mélenchon
Voter 2853,0,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 12658,0,0,0,0,0,1,0,0,2,1,1,Emmanuel Macron
Voter 20809,1,0,0,0,0,1,0,0,1,2,2,incertitude
Voter 23665,0,0,0,0,1,2,0,0,2,1,0,Emmanuel Macron
Voter 16316,,,,,,2,1,,1,1,2,blanc
Voter 6526,0,0,0,0,0,2,0,0,0,1,1,incertitude
Voter 28519,1,0,1,0,0,1,0,0,0,2,2,Jean-Luc Mélenchon
Voter 8981,0,0,0,0,0,1,0,0,2,2,0,blanc
Voter 32715,1,1,1,0,0,0,0,0,0,2,1,Jean-Luc Mélenchon
Voter 23174,0,0,1,0,1,1,0,0,2,1,0,Emmanuel Macron
Voter 23933,,,,,,,,2,,,,Marine Le Pen
Voter 15903,0,0,1,1,0,2,0,0,0,0,0,Benoît Hamon
Voter 20028,0,0,0,0,1,2,1,0,2,0,1,Emmanuel Macron
Voter 6468,2,,,,,2,1,,,2,2,Jean-Luc Mélenchon
Voter 32938,0,0,0,1,1,1,1,0,2,1,0,Emmanuel Macron
Voter 2153,1,0,0,0,0,1,0,0,0,2,2,Jean-Luc Mélenchon
Voter 8290,,,,,,1,,,,1,1,blanc
Voter 15234,0,0,0,0,0,2,0,0,1,1,0,Benoît Hamon
Voter 23073,0,0,0,0,0,2,0,0,0,2,1,Jean-Luc Mélenchon
Voter 6997,0,1,1,1,2,0,1,1,,0,1,François Fillon
Voter 21040,0,1,1,0,0,1,0,0,1,1,1,abstention
Voter 31095,,,1,,,2,,,1,2,,Jean-Luc Mélenchon
Voter 539,0,0,0,0,0,2,0,0,1,1,2,incertitude
Voter 7791,,0,1,1,0,2,,0,1,2,2,incertitude
Voter 21554,,,,,,1,,,1,2,1,Jean-Luc Mélenchon
Voter 20090,,,,,,2,,,1,1,,incertitude
Voter 4957,0,0,0,0,0,1,0,0,0,2,,Jean-Luc Mélenchon
Voter 11966,0,0,0,1,0,1,0,0,1,1,1,blanc
Voter 21216,1,0,0,0,0,2,0,0,2,2,1,Jean-Luc Mélenchon
Voter 6073,1,0,1,0,0,1,0,0,1,2,2,Jean-Luc Mélenchon
Voter 20135,1,0,1,0,0,1,1,0,0,2,1,Jean-Luc Mélenchon
Voter 2306,0,0,0,0,2,1,0,0,2,0,0,François Fillon
Voter 4081,,,,,,1,,,0,2,,Jean-Luc Mélenchon
Voter 15853,,,,,1,,,,1,2,,Jean-Luc Mélenchon
Voter 8384,0,0,0,0,1,1,0,0,2,1,1,Emmanuel Macron
Voter 8235,0,0,0,1,2,0,0,0,0,0,0,François Fillon
Voter 21981,0,0,1,2,0,0,1,2,0,0,0,Marine Le Pen
Voter 19364,0,0,0,0,0,2,1,0,2,2,1,Jean-Luc Mélenchon
Voter 28556,1,0,0,0,0,1,0,0,2,1,0,Emmanuel Macron
Voter 12745,1,0,0,1,0,2,1,0,0,2,1,Jean-Luc Mélenchon
Voter 4391,1,0,0,0,0,2,1,0,1,2,1,Benoît Hamon
Voter 2540,,,,,,,,,2,1,,Emmanuel Macron
Voter 540,1,0,0,0,0,2,0,0,0,1,2,incertitude
Voter 20759,1,0,0,1,0,1,1,0,0,1,1,blanc
Voter 21864,1,0,0,0,0,2,0,0,1,2,1,Jean-Luc Mélenchon
Voter 19104,2,0,0,0,0,2,0,0,1,0,2,Benoît Hamon
Voter 26130,0,2,0,2,1,0,0,2,1,0,0,Marine Le Pen
Voter 10984,1,0,0,0,0,2,1,0,1,2,1,Jean-Luc Mélenchon
Voter 24834,1,0,0,0,0,1,0,0,0,1,2,Philippe Poutou
Voter 34879,0,0,0,0,0,2,0,0,1,2,1,Benoît Hamon
Voter 9156,1,,,,,2,,,0,2,1,Benoît Hamon
Voter 37645,1,0,0,0,0,2,0,0,1,2,1,
Voter 16197,0,0,0,1,1,0,0,2,0,0,0,Marine Le Pen
Voter 3148,,,,1,0,1,,,0,1,1,incertitude
Voter 901,0,0,0,0,0,1,0,0,2,1,0,abstention
Voter 5402,1,0,0,0,0,2,1,0,1,2,2,Benoît Hamon
Voter 8860,0,,,,1,1,,0,2,0,0,Emmanuel Macron
Voter 28723,1,0,0,0,0,1,0,0,0,2,2,Jean-Luc Mélenchon
Voter 3603,1,0,1,0,0,2,1,0,1,2,2,incertitude
Voter 24020,0,0,0,0,0,1,0,0,2,2,0,Emmanuel Macron
Voter 1423,,,,,,1,,,2,1,,Emmanuel Macron
Voter 5398,,,,,,1,,,0,2,,Jean-Luc Mélenchon
Voter 30965,1,1,0,0,0,2,1,0,0,2,2,Jean-Luc Mélenchon
Voter 32603,1,1,0,1,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 36430,0,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 22257,1,0,0,0,0,2,1,0,1,2,1,Jean-Luc Mélenchon
Voter 8050,0,0,0,0,0,2,1,0,2,2,1,Jean-Luc Mélenchon
Voter 27403,2,0,2,0,0,2,2,0,1,2,2,Jean-Luc Mélenchon
Voter 7969,,,,,,2,,,2,,,Emmanuel Macron
Voter 14163,0,0,0,1,0,1,1,0,2,1,1,Emmanuel Macron
Voter 2627,1,0,0,0,0,2,1,0,0,1,1,incertitude
Voter 6282,2,0,0,0,0,2,0,0,0,2,2,Jean-Luc Mélenchon
Voter 7184,0,0,1,0,0,1,1,0,2,1,0,Emmanuel Macron
Voter 2442,,1,,,,,,0,,2,1,Jean-Luc Mélenchon
Voter 25099,0,0,0,0,2,0,0,1,1,0,0,François Fillon
Voter 27134,,,,,2,,,1,0,,,François Fillon
Voter 1621,0,0,0,0,0,2,1,0,1,2,1,Benoît Hamon
Voter 14759,1,0,0,0,0,1,0,0,0,2,2,Jean-Luc Mélenchon
Voter 21147,1,0,1,0,0,0,1,0,0,1,1,ne se prononce pas
Voter 17589,0,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 21598,,,,,,1,1,,,2,1,Jean-Luc Mélenchon
Voter 3693,2,0,1,0,0,1,0,0,1,2,1,Jean-Luc Mélenchon
Voter 27061,2,0,0,0,0,2,1,0,0,2,2,Jean-Luc Mélenchon
Voter 30603,1,0,0,0,0,2,0,0,0,2,2,Jean-Luc Mélenchon
Voter 9682,,,,,,2,,,,1,1,Benoît Hamon
Voter 19990,1,0,0,0,0,2,0,0,2,1,0,Emmanuel Macron
Voter 22774,1,0,0,0,0,2,0,0,1,2,2,incertitude
Voter 21762,1,0,0,0,0,2,2,0,0,2,1,Jean-Luc Mélenchon
Voter 21668,,,,,,2,,,1,2,,Jean-Luc Mélenchon
Voter 10048,1,0,0,0,0,2,0,0,1,2,2,Benoît Hamon
Voter 29055,0,1,1,1,0,2,0,0,1,1,0,Jean-Luc Mélenchon
Voter 21482,0,1,0,2,1,0,1,2,1,1,0,Nicolas Dupont-Aignan
Voter 17825,0,0,0,0,2,0,0,0,0,0,0,François Fillon
Voter 21095,0,0,0,,0,2,0,0,2,1,0,Benoît Hamon
Voter 16968,2,0,0,0,0,1,0,0,0,1,2,Philippe Poutou
Voter 32784,1,0,0,0,1,2,0,0,2,1,0,Benoît Hamon
Voter 17439,1,0,1,0,0,2,1,0,0,2,1,Benoît Hamon
Voter 9066,1,0,0,0,0,2,0,0,2,2,1,Benoît Hamon
Voter 4402,,,,,,1,,,0,1,,Jean-Luc Mélenchon
Voter 18935,1,,,1,,1,1,,,2,1,Jean-Luc Mélenchon
Voter 17973,1,0,0,0,0,2,0,0,0,1,2,Jean-Luc Mélenchon
Voter 5198,2,0,1,0,0,1,1,0,0,2,2,Philippe Poutou
Voter 5792,1,,,,,2,,,1,2,1,Emmanuel Macron
Voter 37142,1,0,0,0,0,2,0,0,1,1,0,
Voter 4912,0,0,0,0,0,1,0,0,0,2,0,Jean-Luc Mélenchon
Voter 9018,1,1,0,0,0,1,1,0,2,0,1,Emmanuel Macron
Voter 11140,1,2,0,0,0,0,1,0,0,2,1,Jean-Luc Mélenchon
Voter 641,1,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 8286,0,0,0,0,2,1,0,0,0,1,0,François Fillon
Voter 35518,1,0,0,0,0,2,0,0,1,2,1,Jean-Luc Mélenchon
Voter 8006,1,0,0,0,0,1,1,0,0,2,2,Philippe Poutou
Voter 13702,2,0,0,0,0,0,0,0,0,1,2,Jean-Luc Mélenchon
Voter 30353,1,,,,,1,,,,2,1,Jean-Luc Mélenchon
Voter 19220,1,0,0,0,0,2,0,0,0,2,1,Jean-Luc Mélenchon
Voter 15607,0,0,0,0,0,0,0,0,2,1,1,Emmanuel Macron
Voter 11652,0,2,0,2,1,0,0,2,0,0,0,Marine Le Pen
Voter 3102,0,0,0,0,0,1,1,0,0,2,1,Jean-Luc Mélenchon
Voter 17170,0,0,0,0,1,1,1,0,2,1,1,ne se prononce pas
Voter 31739,1,0,0,0,0,1,0,0,2,1,0,Emmanuel Macron
Voter 21882,1,0,0,0,0,2,0,0,1,2,1,Benoît Hamon
Voter 22720,,2,1,,,,2,1,,,1,François Asselineau
Voter 37308,1,0,0,0,0,1,0,0,2,0,0,abstention
Voter 10863,0,0,0,2,1,1,0,0,2,1,0,incertitude
Voter 29284,,,,1,2,,1,,,,,François Fillon
Voter 10349,0,0,0,0,0,0,0,0,2,1,1,blanc
Voter 5084,,,,,,2,,,2,,,Emmanuel Macron
Voter 30569,0,0,0,0,0,2,1,0,1,2,0,Jean-Luc Mélenchon
Voter 24981,1,1,1,2,0,2,1,1,0,2,1,Benoît Hamon
Voter 29158,1,0,0,0,0,1,0,0,0,2,2,Jean-Luc Mélenchon
Voter 7933,1,0,0,0,0,2,1,0,1,2,1,Jean-Luc Mélenchon
Voter 1490,1,1,1,1,1,1,1,0,2,2,1,incertitude
Voter 13901,1,1,1,1,0,2,2,0,1,2,2,Jean-Luc Mélenchon
Voter 14442,0,0,0,0,0,2,0,0,2,2,1,Jean-Luc Mélenchon
Voter 11254,1,0,0,0,0,2,0,0,1,2,1,Jean-Luc Mélenchon
Voter 30010,0,0,0,0,1,2,1,0,2,1,1,Emmanuel Macron
Voter 28266,2,0,1,0,0,1,1,0,0,2,2,Jean-Luc Mélenchon
Voter 30879,0,0,0,0,0,2,0,0,1,0,0,Emmanuel Macron
Voter 4021,1,,,,,2,,,,2,1,Jean-Luc Mélenchon
Voter 16449,0,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 1175,1,0,0,,0,2,0,0,1,2,1,Jean-Luc Mélenchon
Voter 5042,,,,,,,,,,2,,Jean-Luc Mélenchon
Voter 27600,1,0,0,0,0,2,0,0,0,2,1,Jean-Luc Mélenchon
Voter 5815,0,0,0,1,0,0,0,0,2,1,0,incertitude
Voter 30196,0,0,2,0,1,2,0,0,1,1,0,Benoît Hamon
Voter 12947,0,0,1,1,0,1,0,0,2,1,0,Emmanuel Macron
Voter 30014,0,1,1,1,0,0,1,0,0,1,0,blanc
Voter 28668,0,0,1,1,0,2,1,0,1,2,0,Benoît Hamon
Voter 21079,0,1,0,1,0,1,1,1,0,0,1,blanc
Voter 22615,1,0,0,0,0,1,0,0,2,1,1,Emmanuel Macron
Voter 18895,1,0,1,0,0,1,0,0,2,1,1,incertitude
Voter 6515,,0,0,0,0,1,0,,1,2,0,Jean-Luc Mélenchon
Voter 1147,1,0,2,0,0,1,0,0,1,2,0,Jean-Luc Mélenchon
Voter 15889,1,0,0,0,0,2,0,0,0,2,1,Jean-Luc Mélenchon
Voter 1477,0,0,0,0,2,1,0,0,2,0,0,François Fillon
Voter 18125,,,,,,,,,,2,,Jean-Luc Mélenchon
Voter 12795,2,2,0,1,0,2,1,0,1,1,0,Benoît Hamon
Voter 24094,1,0,0,1,0,1,1,0,0,2,0,Jean-Luc Mélenchon
Voter 8146,1,0,0,0,0,1,0,0,0,2,2,Philippe Poutou
Voter 13635,1,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 11772,0,0,0,0,2,0,0,0,1,1,0,François Fillon
Voter 18669,1,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 21153,1,0,0,0,0,2,0,0,1,2,1,Emmanuel Macron
Voter 28828,0,0,0,0,0,1,0,0,0,2,0,Jean-Luc Mélenchon
Voter 18,,,,1,1,,2,,1,,,Jean-Luc Mélenchon
Voter 10913,2,1,,,,1,,0,,2,2,Jean-Luc Mélenchon
Voter 12085,0,0,0,0,0,2,0,0,1,1,0,Benoît Hamon
Voter 28504,2,0,0,0,0,2,1,0,0,2,2,Jean-Luc Mélenchon
Voter 25005,1,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 18107,1,0,,,,1,1,,0,2,1,Jean-Luc Mélenchon
Voter 25167,0,,0,0,0,1,,0,0,2,1,Jean-Luc Mélenchon
Voter 13138,0,0,0,0,0,1,0,0,1,2,0,Jean-Luc Mélenchon
Voter 16412,,,,,,2,,,,1,1,incertitude
Voter 29634,0,0,0,0,1,1,0,0,2,1,0,Emmanuel Macron
Voter 26470,,,,,,1,,,,2,1,Jean-Luc Mélenchon
Voter 14873,0,0,0,1,1,0,0,0,2,0,0,Emmanuel Macron
Voter 8166,,,,,0,2,,0,1,1,,Benoît Hamon
Voter 9857,,,,,,,,,2,,,Emmanuel Macron
Voter 34647,0,0,0,0,0,2,0,0,2,2,0,Benoît Hamon
Voter 35627,1,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 32960,,,,1,1,,,,2,,,Emmanuel Macron
Voter 4877,0,0,0,1,1,0,0,0,1,0,0,Nicolas Dupont-Aignan
Voter 28902,0,0,1,1,0,1,0,0,2,2,0,Emmanuel Macron
Voter 6738,1,1,1,1,0,1,1,0,0,2,2,Jean-Luc Mélenchon
Voter 32042,0,0,0,0,0,2,0,0,1,2,0,Jean-Luc Mélenchon
Voter 10521,0,0,0,0,0,2,0,0,1,0,0,Benoît Hamon
Voter 15033,0,0,0,0,0,2,1,0,2,1,1,Emmanuel Macron
Voter 7374,2,0,1,0,0,2,0,0,1,2,0,Benoît Hamon
Voter 22744,,,0,,,2,,,1,1,,Benoît Hamon
Voter 13547,1,0,0,0,0,2,1,0,0,2,2,Jean-Luc Mélenchon
Voter 11906,0,0,1,0,1,1,0,0,1,2,0,François Fillon
Voter 16665,0,0,0,0,0,0,1,0,1,2,1,Jean-Luc Mélenchon
Voter 25844,0,0,0,0,0,1,0,0,1,2,0,ne se prononce pas
Voter 22830,0,0,0,0,0,0,0,0,2,0,0,Emmanuel Macron
Voter 16930,1,0,0,0,0,2,0,0,0,2,1,Benoît Hamon
Voter 11543,2,,,,,,,,,2,2,Jean-Luc Mélenchon
Voter 15151,1,0,0,0,0,1,2,0,0,2,1,Jean-Luc Mélenchon
Voter 23747,0,0,1,0,0,2,0,0,1,2,0,Benoît Hamon
Voter 30308,0,0,0,1,1,0,0,0,2,2,0,Emmanuel Macron
Voter 36321,0,0,0,0,0,1,1,0,0,1,2,Philippe Poutou
Voter 36728,,,,,,,0,,,2,,Jean-Luc Mélenchon
Voter 466,1,0,0,0,0,2,0,0,0,1,1,Benoît Hamon
Voter 23075,0,0,0,0,0,1,0,0,0,2,0,Jean-Luc Mélenchon
Voter 14167,0,0,0,0,0,1,1,0,0,2,1,Jean-Luc Mélenchon
Voter 19919,1,0,0,0,0,2,0,0,0,2,1,Jean-Luc Mélenchon
Voter 11725,0,0,0,0,0,2,0,0,1,2,0,Benoît Hamon
Voter 16682,0,0,1,0,0,1,0,0,1,2,1,Jean-Luc Mélenchon
Voter 8312,0,0,1,1,1,0,1,0,1,1,0,François Fillon
Voter 3330,0,0,0,0,0,2,0,0,2,1,1,Benoît Hamon
Voter 13241,2,0,1,0,0,2,,0,0,2,2,Jean-Luc Mélenchon
Voter 1111,,,,,,,,,,2,2,abstention
Voter 29598,,,,,,2,,,1,2,,Jean-Luc Mélenchon
Voter 24267,,,,,,1,,,2,1,,Emmanuel Macron
Voter 13069,,,,,,1,,,1,2,,Jean-Luc Mélenchon
Voter 2374,1,,,,,2,,,,2,1,Benoît Hamon
Voter 34535,1,1,0,0,0,2,0,0,0,2,2,non inscrit
Voter 5777,,,,,2,1,,,1,1,,François Fillon
Voter 23085,0,0,0,0,1,2,0,0,1,2,0,Jean-Luc Mélenchon
Voter 7346,0,0,1,0,0,1,1,0,0,2,0,Jean-Luc Mélenchon
