################################################################################
# Voter Autrement 2017
################################################################################
#
# This dataset Voter Autrement is made available under the Open Database
# License: http://opendatacommons.org/licenses/odbl/1.0/. Any rights in
# individual contents of the database are licensed under the Database
# Contents License: http://opendatacommons.org/licenses/dbcl/1.0/
#
# Antoinette Baujard, GATE Lyon Saint-Étienne, Université Jean Monnet, Saint-Étienne
# Renaud Blanch, LIG, Univ. Grenoble-Alpes
# Sylvain Bouveret, LIG, Univ. Grenoble-Alpes
# François Durand, LAMSADE, Université Paris-Dauphine
# Herrade Igersheim, CNRS, BETA, Université de Strasbourg
# Jérôme Lang, LAMSADE CNRS, Université Paris-Dauphine
# Annick Laruelle, UPV-EHU, Universidad del País Vasco
# Jean-François Laslier, CNRS, Paris School of Economics
# Isabelle Lebon, CREM, Universités Caen-Normandie et Rennes 1
# Vincent Merlin, CNRS, CREM, Universités Caen-Normandie et Rennes 1
#
################################################################################
#
# Dataset: Online experiment Evaluation Voting -1/0/1.
# Format: CSV with header
#
# Participants were asked to give a score to each candidate, on the scale (-1,0,1).
# If the score is empty, it means that the voter did not evaluate the candidate (means
# the least score).
#
# * Column 1: Voter number
# * Column 2: score of Nathalie Arthaud
# * Column 3: score of François Asselineau
# * Column 4: score of Jacques Cheminade
# * Column 5: score of Nicolas Dupont-Aignan
# * Column 6: score of François Fillon
# * Column 7: score of Benoît Hamon
# * Column 8: score of Jean Lassalle
# * Column 9: score of Marine Le Pen
# * Column 10: score of Emmanuel Macron
# * Column 11: score of Jean-Luc Mélenchon
# * Column 12: score of Philippe Poutou
# * Column 13: vote at the first round of the official election (extracted from the questionnaire)
#
################################################################################
Voter,Nathalie Arthaud,François Asselineau,Jacques Cheminade,Nicolas Dupont-Aignan,François Fillon,Benoît Hamon,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou,official vote
Voter 21444,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,Benoît Hamon
Voter 29929,-1,0,0,-1,-1,1,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 18903,1,,,,,1,,,,1,1,Jean-Luc Mélenchon
Voter 26709,0,0,0,-1,-1,0,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 27119,-1,0,0,1,-1,0,-1,-1,1,-1,-1,Emmanuel Macron
Voter 20107,1,0,1,-1,-1,1,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 1885,-1,-1,0,-1,-1,1,-1,-1,1,-1,-1,Emmanuel Macron
Voter 4978,1,-1,-1,-1,-1,0,-1,-1,0,1,1,Jean-Luc Mélenchon
Voter 5144,0,-1,0,-1,-1,0,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 32879,0,-1,-1,-1,-1,1,0,-1,-1,1,1,non inscrit
Voter 28149,1,-1,-1,-1,-1,0,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 5493,0,-1,-1,-1,-1,1,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 22283,0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,Benoît Hamon
Voter 17387,0,0,0,-1,-1,1,0,-1,-1,0,0,abstention
Voter 14830,,-1,-1,-1,-1,1,,-1,0,0,,Benoît Hamon
Voter 2304,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,Emmanuel Macron
Voter 4275,0,-1,0,-1,-1,1,0,-1,0,1,0,Jean-Luc Mélenchon
Voter 16248,0,-1,-1,-1,-1,1,0,-1,1,1,0,Jean-Luc Mélenchon
Voter 4999,0,-1,-1,-1,-1,1,0,-1,1,1,0,Emmanuel Macron
Voter 25605,1,-1,-1,-1,-1,1,-1,-1,,1,1,abstention
Voter 2416,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,Emmanuel Macron
Voter 4523,0,-1,-1,-1,-1,1,-1,-1,0,1,1,Benoît Hamon
Voter 28497,0,-1,0,-1,-1,1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 33111,1,0,1,0,-1,0,1,0,0,1,1,Jean-Luc Mélenchon
Voter 8150,0,0,-1,0,-1,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 799,-1,-1,-1,-1,-1,1,0,-1,-1,0,-1,Benoît Hamon
Voter 29902,-1,-1,-1,-1,-1,0,-1,0,0,1,-1,non inscrit
Voter 5216,0,-1,-1,-1,-1,0,-1,-1,0,1,0,Jean-Luc Mélenchon
Voter 37175,0,-1,-1,-1,-1,1,1,-1,1,0,0,Emmanuel Macron
Voter 36432,,,,,,0,,,1,,,Emmanuel Macron
Voter 10726,0,-1,-1,-1,-1,1,-1,-1,0,0,-1,incertitude
Voter 29390,1,0,0,-1,-1,1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 24556,0,0,0,0,-1,0,0,-1,0,1,0,Jean-Luc Mélenchon
Voter 15180,0,-1,0,-1,-1,1,1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 4260,0,-1,-1,-1,-1,1,-1,-1,1,1,0,Jean-Luc Mélenchon
Voter 26460,-1,-1,0,-1,-1,0,0,-1,0,1,1,Jean-Luc Mélenchon
Voter 680,0,-1,-1,-1,-1,0,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 24884,-1,-1,-1,0,0,0,0,-1,1,-1,-1,Emmanuel Macron
Voter 1829,0,1,0,0,-1,0,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 19960,0,0,0,0,-1,0,0,-1,0,0,0,incertitude
Voter 21472,-1,0,0,0,-1,1,-1,-1,0,1,-1,Jean-Luc Mélenchon
Voter 16674,0,,,,,1,,,,1,0,Jean-Luc Mélenchon
Voter 9125,-1,-1,-1,0,1,0,0,-1,1,1,1,Emmanuel Macron
Voter 16419,-1,-1,-1,-1,1,0,-1,-1,1,1,-1,incertitude
Voter 31865,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 18508,1,-1,-1,-1,-1,1,0,-1,0,1,1,incertitude
Voter 7453,0,-1,-1,-1,-1,1,1,-1,1,1,0,incertitude
Voter 34167,0,-1,-1,-1,-1,1,-1,-1,0,0,0,Benoît Hamon
Voter 28319,1,-1,-1,-1,-1,1,-1,-1,0,0,0,Benoît Hamon
Voter 37566,-1,-1,-1,-1,1,0,-1,-1,1,1,-1,
Voter 27780,,,,,,1,,,0,0,,Emmanuel Macron
Voter 9547,1,-1,-1,0,-1,0,0,-1,-1,1,1,incertitude
Voter 1335,0,1,-1,-1,-1,-1,0,-1,-1,-1,0,François Asselineau
Voter 26525,-1,-1,-1,-1,-1,1,-1,-1,0,0,0,Benoît Hamon
Voter 20389,-1,-1,-1,-1,-1,1,-1,-1,0,1,-1,Jean-Luc Mélenchon
Voter 25383,,,,,1,,,-1,1,1,,Emmanuel Macron
Voter 13105,,-1,-1,,1,-1,0,-1,0,-1,,François Fillon
Voter 23223,0,1,0,0,-1,-1,0,-1,-1,1,0,Jean-Luc Mélenchon
Voter 13298,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,François Fillon
Voter 26072,-1,1,0,1,1,0,1,1,0,0,-1,incertitude
Voter 34188,0,-1,-1,-1,-1,0,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 14257,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,Emmanuel Macron
Voter 15336,0,-1,0,-1,-1,1,0,-1,-1,1,0,Jean-Luc Mélenchon
Voter 13999,-1,-1,0,-1,-1,-1,0,-1,1,1,0,Emmanuel Macron
Voter 17525,1,-1,0,-1,-1,1,0,-1,0,0,1,Philippe Poutou
Voter 17753,1,-1,0,-1,-1,0,-1,-1,1,1,1,Emmanuel Macron
Voter 17268,,,,,,1,,,1,0,,Emmanuel Macron
Voter 37568,0,,,,-1,1,,-1,,1,0,
Voter 3484,0,-1,-1,-1,-1,1,-1,-1,0,1,0,Benoît Hamon
Voter 19542,-1,-1,-1,-1,-1,1,-1,-1,0,1,-1,Jean-Luc Mélenchon
Voter 12797,-1,-1,,-1,0,1,-1,-1,1,-1,-1,Emmanuel Macron
Voter 25974,1,-1,-1,-1,-1,1,-1,-1,-1,0,1,Benoît Hamon
Voter 19873,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,Emmanuel Macron
Voter 6971,1,-1,0,0,-1,1,0,-1,0,1,1,Jean-Luc Mélenchon
Voter 17719,0,-1,-1,-1,-1,1,-1,-1,0,1,0,Benoît Hamon
Voter 14637,0,0,0,-1,-1,0,0,-1,0,1,1,Jean-Luc Mélenchon
Voter 27710,0,1,0,1,0,1,0,-1,1,1,0,incertitude
Voter 24359,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 22606,0,,,,,1,,,0,1,1,incertitude
Voter 2324,-1,-1,0,-1,-1,1,1,-1,1,1,-1,incertitude
Voter 25303,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,Benoît Hamon
Voter 30081,-1,-1,-1,-1,-1,0,-1,-1,1,-1,-1,Emmanuel Macron
Voter 25076,-1,-1,0,-1,0,1,0,-1,1,1,-1,Emmanuel Macron
Voter 5765,0,,1,,,1,,,,1,1,ne se prononce pas
Voter 3225,1,-1,0,-1,-1,1,0,-1,0,0,1,Benoît Hamon
Voter 17558,0,-1,0,-1,-1,1,-1,-1,0,1,1,Jean-Luc Mélenchon
Voter 26322,0,1,0,-1,-1,-1,0,-1,-1,1,0,François Asselineau
Voter 21336,,,,,0,0,,,0,0,,incertitude
Voter 29520,1,0,-1,-1,-1,1,-1,-1,-1,1,0,Benoît Hamon
Voter 28335,-1,-1,-1,-1,-1,1,-1,-1,0,1,-1,Benoît Hamon
Voter 14749,0,-1,0,-1,-1,1,0,-1,-1,1,0,Jean-Luc Mélenchon
Voter 4553,0,,,,,1,1,,0,1,1,Jean-Luc Mélenchon
Voter 14500,1,-1,-1,-1,-1,0,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 14673,0,0,0,0,-1,0,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 15474,0,-1,0,-1,-1,1,0,-1,-1,1,1,Benoît Hamon
Voter 3568,-1,-1,-1,-1,-1,0,-1,-1,0,1,-1,Jean-Luc Mélenchon
Voter 15937,1,-1,0,-1,-1,1,-1,-1,0,1,0,Jean-Luc Mélenchon
Voter 28392,-1,-1,-1,-1,-1,0,-1,-1,1,0,-1,Emmanuel Macron
Voter 18527,0,0,0,-1,-1,1,-1,-1,-1,1,1,incertitude
Voter 36208,0,0,0,-1,-1,1,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 12872,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,incertitude
Voter 13476,-1,-1,0,-1,0,0,-1,-1,1,-1,-1,Emmanuel Macron
Voter 16882,-1,-1,-1,-1,-1,1,-1,-1,0,0,-1,Benoît Hamon
Voter 4004,0,-1,0,-1,-1,1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 23927,0,-1,-1,-1,-1,1,0,-1,,1,1,Benoît Hamon
Voter 1530,,-1,-1,-1,-1,1,-1,-1,-1,1,0,Benoît Hamon
Voter 22585,-1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,Benoît Hamon
Voter 5723,0,1,0,-1,-1,1,0,-1,1,1,0,Jean-Luc Mélenchon
Voter 16623,0,0,-1,0,0,1,0,0,-1,0,0,blanc
Voter 27942,0,-1,-1,-1,0,1,0,-1,0,1,1,Jean-Luc Mélenchon
Voter 29953,1,0,0,-1,1,1,0,-1,0,1,1,Benoît Hamon
Voter 20718,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,Emmanuel Macron
Voter 9479,1,-1,0,-1,-1,1,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 6228,0,-1,0,-1,-1,1,0,-1,-1,1,1,Benoît Hamon
Voter 32153,-1,-1,-1,-1,-1,1,-1,-1,0,1,0,Jean-Luc Mélenchon
Voter 20861,-1,-1,-1,-1,-1,1,0,-1,1,1,0,Jean-Luc Mélenchon
Voter 14249,-1,,,0,,-1,,,1,,0,Emmanuel Macron
Voter 33837,,,,,,1,,,,1,,
Voter 34077,-1,1,-1,-1,-1,0,0,-1,-1,0,1,François Asselineau
Voter 3527,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 23133,-1,1,1,0,0,-1,1,1,-1,1,0,Marine Le Pen
Voter 6351,1,1,1,0,-1,1,1,-1,-1,1,1,Philippe Poutou
Voter 16823,0,-1,-1,-1,-1,1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 28894,-1,-1,-1,-1,-1,1,-1,-1,0,1,0,Jean-Luc Mélenchon
Voter 218,0,-1,-1,-1,-1,0,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 33305,-1,-1,-1,-1,0,1,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 24637,-1,-1,-1,-1,-1,0,-1,-1,1,0,-1,Emmanuel Macron
Voter 31506,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,Benoît Hamon
Voter 15256,-1,1,-1,1,-1,0,-1,0,0,0,0,incertitude
Voter 36352,1,0,-1,-1,-1,-1,1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 3423,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,incertitude
Voter 8562,,,,,,0,,,,1,,Jean-Luc Mélenchon
Voter 15981,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 37569,0,0,0,0,-1,0,1,-1,-1,1,1,
Voter 4767,,,,,-1,1,-1,,0,1,,incertitude
Voter 3103,0,-1,0,-1,-1,0,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 34768,0,-1,-1,-1,-1,1,1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 5657,-1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,Benoît Hamon
Voter 1721,,,,,,1,,,0,1,0,Emmanuel Macron
Voter 18545,0,-1,0,0,-1,1,-1,-1,-1,1,1,Benoît Hamon
Voter 11546,,,,,,1,,,0,1,0,Benoît Hamon
Voter 4827,-1,-1,0,-1,-1,1,-1,-1,0,0,1,Emmanuel Macron
Voter 282,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,François Fillon
Voter 3907,0,-1,0,-1,-1,1,1,-1,0,1,0,Jean-Luc Mélenchon
Voter 16574,,,,1,1,0,0,1,1,,,François Fillon
Voter 28714,-1,-1,-1,0,-1,0,-1,-1,1,0,-1,Emmanuel Macron
Voter 5161,0,-1,-1,-1,-1,1,0,-1,1,1,1,Jean-Luc Mélenchon
Voter 21922,0,,,-1,-1,1,,-1,0,1,0,incertitude
Voter 7115,0,0,0,0,-1,-1,1,1,-1,1,0,Marine Le Pen
Voter 13473,1,1,0,0,-1,0,0,0,-1,1,0,François Asselineau
Voter 19414,1,0,-1,-1,-1,0,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 10402,0,-1,-1,-1,-1,0,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 13272,0,0,1,0,-1,1,0,0,-1,1,0,Jean-Luc Mélenchon
Voter 25089,0,-1,-1,-1,-1,1,0,-1,0,1,1,Jean-Luc Mélenchon
Voter 10274,0,-1,-1,0,-1,0,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 5564,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,Benoît Hamon
Voter 23623,1,0,0,0,-1,1,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 21931,-1,0,-1,-1,-1,-1,0,-1,-1,1,0,Jean-Luc Mélenchon
Voter 25448,0,-1,-1,0,-1,1,0,-1,-1,1,1,ne se prononce pas
Voter 14519,0,-1,0,-1,-1,1,0,-1,0,1,0,Jean-Luc Mélenchon
Voter 30344,1,-1,0,0,-1,1,0,-1,0,1,1,Jean-Luc Mélenchon
Voter 37651,0,-1,0,-1,-1,1,-1,-1,0,0,1,
Voter 17670,-1,-1,-1,-1,-1,1,-1,-1,0,0,-1,Benoît Hamon
Voter 940,0,-1,-1,-1,-1,1,0,-1,-1,1,0,Jean-Luc Mélenchon
Voter 21611,0,-1,-1,-1,-1,1,0,-1,1,1,0,incertitude
Voter 13512,-1,1,0,-1,-1,0,0,-1,0,1,0,Jean-Luc Mélenchon
Voter 27426,1,-1,0,0,-1,1,1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 16904,-1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,Emmanuel Macron
Voter 27177,0,1,0,-1,-1,1,0,-1,0,1,1,abstention
Voter 32,-1,-1,-1,-1,-1,0,-1,-1,1,0,-1,Emmanuel Macron
Voter 31869,1,-1,-1,-1,-1,1,0,-1,0,0,1,non inscrit
Voter 30276,-1,-1,-1,-1,-1,1,0,-1,1,1,-1,Emmanuel Macron
Voter 5147,1,-1,-1,-1,-1,1,-1,-1,0,1,-1,Jean-Luc Mélenchon
Voter 30380,-1,-1,1,1,0,0,1,-1,1,1,-1,Emmanuel Macron
Voter 8540,-1,-1,-1,-1,-1,1,-1,-1,1,0,-1,Emmanuel Macron
Voter 22447,-1,-1,-1,-1,-1,0,-1,-1,0,1,-1,Jean-Luc Mélenchon
Voter 6189,-1,-1,0,1,0,-1,0,0,-1,-1,-1,Nicolas Dupont-Aignan
Voter 13213,1,-1,-1,-1,-1,0,0,-1,0,1,1,incertitude
Voter 28495,1,-1,-1,-1,-1,1,-1,-1,0,1,1,Benoît Hamon
Voter 7578,1,-1,-1,0,-1,1,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 7971,-1,-1,-1,-1,-1,1,1,-1,1,-1,,Emmanuel Macron
Voter 29652,-1,-1,-1,1,-1,1,-1,-1,0,0,-1,Nicolas Dupont-Aignan
Voter 264,0,-1,1,-1,-1,1,-1,-1,0,1,0,Benoît Hamon
Voter 6945,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 24742,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,Emmanuel Macron
Voter 2670,0,0,0,0,-1,1,0,-1,1,1,0,Emmanuel Macron
Voter 864,-1,-1,-1,-1,-1,1,0,-1,0,0,-1,Benoît Hamon
Voter 11405,0,-1,-1,-1,-1,0,-1,-1,1,1,0,Emmanuel Macron
Voter 19926,1,0,0,-1,-1,1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 5969,0,0,-1,-1,-1,1,0,-1,0,1,1,incertitude
Voter 11451,-1,-1,-1,-1,-1,1,-1,-1,0,1,0,Jean-Luc Mélenchon
Voter 19073,0,-1,0,-1,-1,1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 11709,0,-1,-1,-1,-1,1,0,-1,0,1,0,incertitude
Voter 5779,0,-1,-1,0,-1,0,-1,-1,1,1,-1,Jean-Luc Mélenchon
Voter 19033,0,,,,,0,,,,1,1,Jean-Luc Mélenchon
Voter 5729,0,-1,1,1,-1,1,0,-1,0,0,1,incertitude
Voter 20461,1,-1,-1,-1,-1,0,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 17210,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,Marine Le Pen
Voter 30567,0,-1,0,-1,-1,0,1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 310,-1,-1,-1,-1,0,1,-1,-1,1,0,-1,Emmanuel Macron
Voter 25715,,,,,,1,,,1,1,,Emmanuel Macron
Voter 16824,0,-1,-1,0,-1,1,0,-1,-1,1,0,Jean-Luc Mélenchon
Voter 13906,1,-1,-1,0,-1,1,-1,-1,0,1,1,Jean-Luc Mélenchon
Voter 1085,0,-1,-1,-1,-1,0,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 24462,0,-1,-1,-1,-1,1,-1,-1,-1,0,1,Benoît Hamon
Voter 1363,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,Benoît Hamon
Voter 15694,-1,1,1,1,-1,0,0,-1,1,0,0,Emmanuel Macron
Voter 18410,0,0,-1,-1,-1,1,-1,-1,1,1,1,Emmanuel Macron
Voter 28183,1,1,1,1,-1,1,1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 21128,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,François Fillon
Voter 18351,-1,0,0,-1,-1,0,-1,0,-1,1,0,Jean-Luc Mélenchon
Voter 16746,-1,-1,-1,0,1,0,-1,-1,1,-1,-1,incertitude
Voter 626,0,1,0,0,-1,-1,0,1,-1,0,0,Marine Le Pen
Voter 16250,0,1,0,1,-1,1,1,-1,0,1,0,Jean-Luc Mélenchon
Voter 9383,0,-1,0,-1,1,-1,0,-1,1,1,-1,Jean-Luc Mélenchon
Voter 12796,1,,,,,1,,,0,1,1,Jean-Luc Mélenchon
Voter 18951,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,blanc
Voter 29919,-1,0,-1,-1,-1,0,0,-1,0,1,1,non inscrit
Voter 17826,,,,,0,1,,-1,1,-1,0,Emmanuel Macron
Voter 4730,0,-1,-1,-1,-1,1,-1,-1,-1,1,0,Benoît Hamon
Voter 637,0,-1,-1,-1,-1,0,0,-1,-1,1,0,Jean-Luc Mélenchon
Voter 19995,0,-1,-1,-1,-1,1,-1,-1,0,1,1,Jean-Luc Mélenchon
Voter 18132,,,,,,1,1,,0,,,Benoît Hamon
Voter 771,0,-1,0,-1,-1,1,-1,-1,0,1,1,Jean-Luc Mélenchon
Voter 7349,0,0,0,0,-1,0,0,-1,0,1,0,Jean-Luc Mélenchon
Voter 19553,-1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,Benoît Hamon
Voter 15922,0,-1,-1,0,-1,0,0,0,1,1,0,Jean-Luc Mélenchon
Voter 4988,-1,-1,-1,-1,-1,1,0,-1,-1,1,0,Benoît Hamon
Voter 18808,0,0,-1,-1,-1,1,-1,-1,-1,1,1,Benoît Hamon
Voter 10615,-1,-1,0,-1,-1,0,-1,-1,0,0,-1,incertitude
Voter 25628,-1,-1,0,-1,1,0,1,-1,0,-1,0,François Fillon
Voter 30562,1,0,-1,-1,-1,1,-1,-1,-1,1,1,non inscrit
Voter 4832,,,,,0,1,,,1,1,,Benoît Hamon
Voter 28251,0,-1,-1,-1,-1,1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 18130,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,Emmanuel Macron
Voter 27797,-1,1,0,0,0,1,1,-1,0,1,1,ne se prononce pas
Voter 21501,-1,-1,-1,-1,-1,0,-1,-1,1,0,-1,Emmanuel Macron
Voter 2863,1,-1,0,0,-1,0,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 31086,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,Nicolas Dupont-Aignan
Voter 9027,1,1,0,-1,-1,1,0,-1,-1,1,1,François Asselineau
Voter 27769,0,-1,-1,-1,0,1,-1,-1,0,1,0,Benoît Hamon
Voter 14025,-1,-1,-1,-1,-1,1,0,-1,0,0,0,ne se prononce pas
Voter 29425,0,-1,-1,-1,-1,1,1,-1,0,1,0,Jean-Luc Mélenchon
Voter 37718,1,0,0,-1,-1,1,-1,-1,-1,1,1,
Voter 12648,0,-1,-1,-1,-1,0,-1,-1,-1,0,1,Philippe Poutou
Voter 22574,,,0,1,-1,,1,1,0,1,1,Marine Le Pen
Voter 28325,1,-1,-1,-1,-1,0,0,-1,-1,1,1,Philippe Poutou
Voter 20195,0,-1,-1,-1,-1,1,0,-1,1,1,1,Benoît Hamon
Voter 4233,,,,,,1,,,,1,,Jean-Luc Mélenchon
Voter 9487,-1,-1,1,-1,1,1,0,-1,-1,1,-1,Benoît Hamon
Voter 14341,-1,-1,-1,0,0,-1,-1,-1,1,0,0,Emmanuel Macron
Voter 20551,1,-1,-1,-1,-1,1,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 26118,0,-1,0,-1,-1,1,-1,-1,1,0,0,incertitude
Voter 5324,0,-1,-1,-1,-1,,-1,-1,-1,1,0,Benoît Hamon
Voter 9178,1,1,1,0,-1,1,1,-1,-1,1,1,Philippe Poutou
Voter 7621,0,-1,-1,-1,-1,0,-1,-1,1,1,1,incertitude
Voter 17684,-1,1,0,-1,-1,-1,0,-1,-1,0,-1,François Asselineau
Voter 11621,0,-1,-1,0,-1,1,0,-1,0,1,0,incertitude
Voter 14530,0,-1,-1,-1,-1,1,-1,-1,1,-1,-1,Emmanuel Macron
Voter 27660,0,-1,-1,-1,-1,1,0,-1,0,1,1,Jean-Luc Mélenchon
Voter 31921,0,-1,-1,-1,-1,1,0,-1,0,0,1,Benoît Hamon
Voter 32465,-1,1,0,1,-1,-1,1,1,-1,-1,-1,Marine Le Pen
Voter 18591,-1,-1,-1,0,0,-1,-1,-1,1,-1,-1,ne se prononce pas
Voter 11572,0,-1,0,-1,-1,1,0,-1,1,0,-1,Emmanuel Macron
Voter 6177,0,-1,-1,-1,-1,1,-1,-1,0,1,0,Benoît Hamon
Voter 12570,-1,-1,-1,-1,-1,1,-1,-1,1,0,-1,Benoît Hamon
Voter 6222,1,-1,-1,-1,-1,1,0,-1,-1,1,1,abstention
Voter 20625,0,0,0,-1,-1,1,0,-1,-1,1,0,Jean-Luc Mélenchon
Voter 494,,,,,,,,,,1,1,Jean-Luc Mélenchon
Voter 36110,1,-1,0,-1,-1,1,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 10340,0,0,0,-1,-1,0,1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 4513,0,-1,-1,-1,,0,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 11118,-1,-1,-1,-1,-1,1,0,-1,1,0,-1,Emmanuel Macron
Voter 6236,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,incertitude
Voter 24430,,,,,1,,0,,1,,,incertitude
Voter 35396,0,,,,-1,1,,-1,-1,1,,Jean-Luc Mélenchon
Voter 6445,-1,-1,0,1,-1,0,-1,0,1,1,0,Marine Le Pen
Voter 23840,-1,0,-1,1,1,-1,-1,-1,1,0,-1,blanc
Voter 30386,,,,,,,0,,,1,0,Jean-Luc Mélenchon
Voter 20304,0,-1,-1,-1,-1,0,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 9313,0,-1,0,-1,-1,1,-1,-1,-1,0,0,Benoît Hamon
Voter 1909,0,-1,0,-1,-1,0,0,-1,1,1,0,Emmanuel Macron
Voter 28514,0,-1,0,-1,-1,1,1,-1,1,1,1,Jean-Luc Mélenchon
Voter 23100,-1,1,0,1,0,0,0,-1,-1,1,0,Jean-Luc Mélenchon
Voter 29528,-1,0,-1,1,1,-1,-1,-1,0,-1,-1,François Fillon
Voter 21526,0,0,0,,,1,0,,,1,0,Jean-Luc Mélenchon
Voter 26162,0,,,,,1,,,,1,0,Benoît Hamon
Voter 2696,0,0,-1,-1,-1,1,0,-1,1,1,-1,Benoît Hamon
Voter 25498,-1,-1,-1,-1,-1,-1,1,-1,0,0,-1,Jean Lassalle
Voter 16096,-1,-1,0,-1,-1,0,-1,-1,0,1,0,Jean-Luc Mélenchon
Voter 2090,1,-1,-1,-1,-1,1,1,-1,-1,0,1,Benoît Hamon
Voter 9241,0,-1,-1,-1,-1,0,-1,-1,0,1,0,Jean-Luc Mélenchon
Voter 37571,,-1,,,,1,,,1,0,,
Voter 26295,0,-1,1,-1,-1,1,0,-1,1,0,0,Emmanuel Macron
Voter 21747,0,-1,-1,-1,-1,1,-1,-1,0,0,0,Benoît Hamon
Voter 21525,0,-1,0,-1,-1,1,0,-1,1,1,0,incertitude
Voter 27785,-1,-1,-1,0,0,1,1,-1,1,1,-1,Emmanuel Macron
Voter 10154,,,,,,1,,,0,1,0,Jean-Luc Mélenchon
Voter 27659,-1,-1,-1,0,0,0,0,-1,1,-1,-1,Emmanuel Macron
Voter 36998,0,-1,0,-1,-1,1,-1,-1,-1,1,0,Jean-Luc Mélenchon
