################################################################################
# Voter Autrement 2017
################################################################################
#
# This dataset Voter Autrement is made available under the Open Database
# License: http://opendatacommons.org/licenses/odbl/1.0/. Any rights in
# individual contents of the database are licensed under the Database
# Contents License: http://opendatacommons.org/licenses/dbcl/1.0/
#
# Antoinette Baujard, GATE Lyon Saint-Étienne, Université Jean Monnet, Saint-Étienne
# Renaud Blanch, LIG, Univ. Grenoble-Alpes
# Sylvain Bouveret, LIG, Univ. Grenoble-Alpes
# François Durand, LAMSADE, Université Paris-Dauphine
# Herrade Igersheim, CNRS, BETA, Université de Strasbourg
# Jérôme Lang, LAMSADE CNRS, Université Paris-Dauphine
# Annick Laruelle, UPV-EHU, Universidad del País Vasco
# Jean-François Laslier, CNRS, Paris School of Economics
# Isabelle Lebon, CREM, Universités Caen-Normandie et Rennes 1
# Vincent Merlin, CNRS, CREM, Universités Caen-Normandie et Rennes 1
#
################################################################################
#
# Dataset: Online experiment Evaluation Voting 0/1/2/3.
# Format: CSV with header
#
# Participants were asked to give a score to each candidate, on the scale (0,1,2,3).
# If the score is empty, it means that the voter did not evaluate the candidate (means
# the least score).
#
# * Column 1: Voter number
# * Column 2: score of Nathalie Arthaud
# * Column 3: score of François Asselineau
# * Column 4: score of Jacques Cheminade
# * Column 5: score of Nicolas Dupont-Aignan
# * Column 6: score of François Fillon
# * Column 7: score of Benoît Hamon
# * Column 8: score of Jean Lassalle
# * Column 9: score of Marine Le Pen
# * Column 10: score of Emmanuel Macron
# * Column 11: score of Jean-Luc Mélenchon
# * Column 12: score of Philippe Poutou
# * Column 13: vote at the first round of the official election (extracted from the questionnaire)
#
################################################################################
Voter,Nathalie Arthaud,François Asselineau,Jacques Cheminade,Nicolas Dupont-Aignan,François Fillon,Benoît Hamon,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou,official vote
Voter 18649,0,0,0,0,1,2,0,0,3,1,0,Emmanuel Macron
Voter 20895,0,0,0,0,0,3,0,0,1,2,2,Benoît Hamon
Voter 10424,1,0,0,0,0,3,0,0,0,3,2,incertitude
Voter 16288,,,,,1,,,,3,,,Jean-Luc Mélenchon
Voter 21140,1,0,0,1,0,3,0,0,1,2,1,Benoît Hamon
Voter 4665,,,,,,3,,,,1,1,abstention
Voter 2192,1,,,,,2,,,,3,2,Jean-Luc Mélenchon
Voter 12477,,,,,1,2,,,2,3,1,Jean-Luc Mélenchon
Voter 21597,,,,,,3,,,,,,Benoît Hamon
Voter 26069,1,0,0,0,0,1,2,0,0,1,3,abstention
Voter 22480,3,1,0,0,0,0,0,0,0,2,3,Jean-Luc Mélenchon
Voter 2914,2,0,0,0,0,1,0,0,0,3,2,Jean-Luc Mélenchon
Voter 27654,,,,,3,,,3,,,,François Fillon
Voter 33392,0,0,0,0,0,3,0,0,2,1,0,Emmanuel Macron
Voter 30563,0,2,0,2,0,1,0,0,0,1,0,blanc
Voter 33089,,,,,2,,,,3,,,Emmanuel Macron
Voter 16383,,,,,3,,,,1,,,François Fillon
Voter 120,3,0,0,0,0,3,0,0,2,3,2,Jean-Luc Mélenchon
Voter 22965,1,1,1,1,0,3,1,0,2,2,1,Benoît Hamon
Voter 185,2,0,0,0,0,2,0,0,0,3,0,Jean-Luc Mélenchon
Voter 10528,2,1,1,0,0,3,2,0,1,3,3,Jean-Luc Mélenchon
Voter 23168,0,1,0,2,1,2,2,1,1,2,1,Jean Lassalle
Voter 7237,,,,,,3,1,,1,2,2,Benoît Hamon
Voter 14045,1,0,0,0,0,3,1,0,1,2,1,Benoît Hamon
Voter 23058,,,,,,2,1,,,3,,Jean-Luc Mélenchon
Voter 3296,1,,,,,,,,,,1,abstention
Voter 5885,0,0,0,0,3,1,0,0,2,0,0,François Fillon
Voter 2808,,1,,,,1,,,,3,1,Jean-Luc Mélenchon
Voter 4804,,,,,,1,,,3,1,,Emmanuel Macron
Voter 9035,0,0,0,0,1,3,0,0,1,2,0,Benoît Hamon
Voter 11464,1,,,,,3,,0,1,2,1,Benoît Hamon
Voter 10218,,,,,,,,1,3,2,,Emmanuel Macron
Voter 11838,0,0,2,0,2,0,0,3,0,0,0,Nicolas Dupont-Aignan
Voter 30155,0,0,0,0,0,3,1,0,2,1,0,Benoît Hamon
Voter 2,3,0,1,0,0,2,0,0,0,3,3,Jean-Luc Mélenchon
Voter 19238,1,1,1,0,0,2,1,0,3,0,2,Emmanuel Macron
Voter 30939,1,0,0,0,0,3,0,0,0,3,2,Jean-Luc Mélenchon
Voter 10573,,,,0,0,1,,0,0,2,3,Philippe Poutou
Voter 18060,0,3,1,3,3,0,1,3,1,0,0,François Fillon
Voter 20690,0,,1,0,2,3,1,1,0,2,1,Benoît Hamon
Voter 31282,1,1,1,1,2,2,1,0,3,1,1,Emmanuel Macron
Voter 32324,1,0,1,1,0,3,1,0,1,2,1,non inscrit
Voter 12803,2,1,2,0,0,2,2,0,1,3,2,Jean-Luc Mélenchon
Voter 1150,1,0,1,0,0,3,0,0,2,2,1,Benoît Hamon
Voter 27887,2,0,1,0,0,3,0,0,1,3,2,incertitude
Voter 24734,0,0,0,1,3,1,0,0,2,1,1,François Fillon
Voter 23690,0,0,0,0,0,2,1,0,2,0,2,Philippe Poutou
Voter 17724,0,0,0,0,2,1,0,0,3,1,0,Emmanuel Macron
Voter 15028,0,0,0,0,0,3,0,0,1,3,2,Jean-Luc Mélenchon
Voter 10777,1,1,0,0,0,2,1,0,2,2,1,Emmanuel Macron
Voter 23131,1,0,0,0,0,3,0,0,1,3,1,Jean-Luc Mélenchon
Voter 1780,0,0,0,0,1,1,1,0,3,1,0,Emmanuel Macron
Voter 13818,,,,2,,2,,,2,2,,incertitude
Voter 10058,1,0,0,0,3,1,0,0,1,1,1,François Fillon
Voter 7940,,,,0,1,2,1,0,,1,1,Emmanuel Macron
Voter 23106,,,,,,,,3,,,,Marine Le Pen
Voter 27936,0,0,1,0,2,3,1,0,1,1,0,Benoît Hamon
Voter 17836,3,2,0,0,0,0,0,0,0,2,3,abstention
Voter 19097,0,0,0,0,0,1,0,0,0,3,1,Jean-Luc Mélenchon
Voter 11922,0,0,0,1,3,1,0,1,2,2,1,François Fillon
Voter 3218,,,,,1,,,,1,,,abstention
Voter 33424,,,,1,,,,,2,,,Emmanuel Macron
Voter 4907,2,0,2,0,0,3,1,0,1,2,3,Philippe Poutou
Voter 3371,,,,,,,,,,3,3,Jean-Luc Mélenchon
Voter 27157,1,0,1,0,0,3,1,0,1,3,1,Jean-Luc Mélenchon
Voter 35818,1,1,1,0,0,1,1,0,1,2,1,
Voter 31634,1,,,,,1,1,,,3,1,Jean-Luc Mélenchon
Voter 28590,2,0,0,0,0,3,0,0,1,2,1,Benoît Hamon
Voter 13338,0,0,0,1,1,2,1,0,3,2,0,Emmanuel Macron
Voter 5673,2,0,2,0,0,3,0,0,1,3,2,Benoît Hamon
Voter 21218,0,0,0,0,1,1,0,0,2,1,1,Emmanuel Macron
Voter 3668,,,,,2,1,,,3,1,,Emmanuel Macron
Voter 763,1,,,,,2,1,,,3,2,Jean-Luc Mélenchon
Voter 22660,,,,,,2,,,,3,,Jean-Luc Mélenchon
Voter 30005,,2,1,1,0,2,1,0,1,3,3,Jean-Luc Mélenchon
Voter 5852,2,,1,,,2,1,,,3,3,ne se prononce pas
Voter 6136,,,,2,,3,,,1,3,,incertitude
Voter 27418,2,0,0,0,0,3,1,0,1,3,2,Jean-Luc Mélenchon
Voter 23253,1,0,0,0,0,1,0,0,0,3,1,Jean-Luc Mélenchon
Voter 16220,0,1,0,0,2,0,0,0,3,1,0,Emmanuel Macron
Voter 29908,0,0,0,0,1,2,0,2,0,3,2,Jean-Luc Mélenchon
Voter 2016,0,0,0,0,1,2,0,0,2,2,0,ne se prononce pas
Voter 20743,1,,,,,3,,,2,,2,Emmanuel Macron
Voter 16072,1,0,0,0,1,2,0,0,3,0,1,Emmanuel Macron
Voter 7142,1,0,0,2,0,1,0,2,1,2,0,Marine Le Pen
Voter 37688,2,,,,3,,,1,,,,
Voter 18730,1,,,,,1,0,,,3,2,Jean-Luc Mélenchon
Voter 10904,0,0,0,1,0,1,2,0,1,3,0,Jean-Luc Mélenchon
Voter 30632,,,,,,2,,,1,3,1,Jean-Luc Mélenchon
Voter 24287,0,2,0,,2,3,,0,2,3,,Emmanuel Macron
Voter 20222,0,0,0,0,0,2,0,0,1,3,0,blanc
Voter 30676,1,1,1,2,0,3,2,0,1,3,1,Jean-Luc Mélenchon
Voter 18634,0,0,0,0,0,3,0,0,1,2,0,Jean-Luc Mélenchon
Voter 19001,0,0,0,1,0,1,1,0,3,0,0,Emmanuel Macron
Voter 9238,0,0,0,0,1,2,0,0,3,2,1,non inscrit
Voter 12150,0,0,0,1,0,1,0,0,0,2,2,Jean-Luc Mélenchon
Voter 29858,,,,1,,1,,,3,2,,ne se prononce pas
Voter 2717,,,,,,3,,,,,,Benoît Hamon
Voter 16732,1,0,2,0,1,2,3,0,2,3,2,Jean-Luc Mélenchon
Voter 30438,1,0,0,,1,1,1,0,1,3,2,non inscrit
Voter 20097,0,0,0,0,1,1,0,0,2,0,0,Emmanuel Macron
Voter 30175,0,0,0,0,0,3,0,0,0,2,1,Benoît Hamon
Voter 10628,,,,,,2,,,,3,,Jean-Luc Mélenchon
Voter 18678,0,2,0,0,1,1,0,0,2,2,0,François Asselineau
Voter 14845,2,0,0,0,0,3,0,0,1,1,2,Benoît Hamon
Voter 29493,1,1,2,0,0,1,0,0,3,2,2,Emmanuel Macron
Voter 27763,,,,3,,,2,,,,1,Nicolas Dupont-Aignan
Voter 8559,,,,,,3,1,,,3,1,incertitude
Voter 18913,1,0,0,0,0,2,0,0,1,2,1,incertitude
Voter 35469,,3,2,,,1,2,,,1,,François Asselineau
Voter 4754,2,1,1,0,0,3,0,0,1,3,1,blanc
Voter 9261,0,0,0,0,0,3,1,0,1,2,1,Benoît Hamon
Voter 27865,0,1,2,1,0,3,2,0,3,3,2,Emmanuel Macron
Voter 22522,0,3,1,3,0,0,2,3,0,0,0,Marine Le Pen
Voter 27788,2,1,1,2,0,2,1,0,0,3,0,blanc
Voter 16996,1,,,1,,2,,,,3,1,Jean-Luc Mélenchon
Voter 14922,2,0,0,0,0,0,0,0,0,3,3,Jean-Luc Mélenchon
Voter 5776,3,0,0,0,1,3,1,0,2,3,3,Benoît Hamon
Voter 23873,1,0,0,0,0,2,0,0,1,3,1,Jean-Luc Mélenchon
Voter 6199,0,0,0,0,2,1,0,0,3,1,0,Emmanuel Macron
Voter 1814,1,1,0,0,0,2,1,0,2,3,1,Jean-Luc Mélenchon
Voter 10875,2,1,1,1,0,2,1,0,0,3,2,Jean-Luc Mélenchon
Voter 1444,1,3,1,0,0,0,1,0,0,0,1,François Asselineau
Voter 13076,1,,,,,2,,,,3,1,Jean-Luc Mélenchon
Voter 19980,,,,,,2,,,1,3,3,Jean-Luc Mélenchon
Voter 6545,2,0,0,0,0,2,0,0,2,3,0,Jean-Luc Mélenchon
Voter 22792,2,1,2,2,1,1,1,3,3,2,2,Marine Le Pen
Voter 34522,,,,,,1,,,,3,1,Jean-Luc Mélenchon
Voter 18969,0,0,0,0,0,2,0,0,3,0,1,Emmanuel Macron
Voter 18105,3,0,1,0,0,1,0,0,0,2,3,Nathalie Arthaud
Voter 36741,2,0,0,0,0,2,1,0,1,3,2,Jean-Luc Mélenchon
Voter 5226,0,0,0,1,0,3,0,0,1,3,2,Jean-Luc Mélenchon
Voter 16365,0,1,0,2,3,2,1,0,3,0,0,Emmanuel Macron
Voter 1663,0,0,0,1,0,3,0,0,3,3,1,incertitude
Voter 24771,1,2,1,1,0,3,1,0,0,2,1,Benoît Hamon
Voter 28596,0,0,2,0,0,3,1,0,0,3,0,Benoît Hamon
Voter 1789,3,,,,,2,1,,1,2,3,Jean-Luc Mélenchon
Voter 15997,0,0,0,0,0,2,0,0,0,2,1,abstention
Voter 31555,1,1,0,0,0,2,0,0,0,3,2,Jean-Luc Mélenchon
Voter 19168,1,,,,,,,,2,3,1,Jean-Luc Mélenchon
Voter 27393,,,,,,2,,,1,2,,Benoît Hamon
Voter 8169,0,0,0,1,2,1,1,0,2,1,1,Emmanuel Macron
Voter 33250,0,1,0,0,0,3,0,0,1,3,1,Jean-Luc Mélenchon
Voter 30434,0,0,0,0,0,3,1,0,1,2,1,Benoît Hamon
Voter 2017,0,0,0,0,2,2,0,0,3,0,0,Emmanuel Macron
Voter 12104,2,0,1,0,0,3,1,0,1,3,2,Jean-Luc Mélenchon
Voter 5588,,,,,,2,,,,2,3,Jean-Luc Mélenchon
Voter 23332,,,,,0,1,,0,0,3,1,Jean-Luc Mélenchon
Voter 17968,,,,,1,1,,,3,,,Emmanuel Macron
Voter 13119,2,,,0,,3,,,,3,2,Benoît Hamon
Voter 27349,,,,1,,3,,,2,,,incertitude
Voter 27366,1,0,1,0,0,2,0,0,0,3,2,Jean-Luc Mélenchon
Voter 21036,1,0,0,0,0,2,1,0,1,3,2,Jean-Luc Mélenchon
Voter 27907,,2,,,,,2,3,,,,Marine Le Pen
Voter 14398,1,0,0,0,0,1,0,0,2,2,1,Emmanuel Macron
Voter 23387,,,,,,2,,,3,,,Emmanuel Macron
Voter 29019,,,,,,3,3,,,2,,Jean-Luc Mélenchon
Voter 26095,1,1,1,0,0,2,2,0,3,3,1,Emmanuel Macron
Voter 9790,1,0,0,0,0,3,0,0,0,2,3,non inscrit
Voter 20183,0,0,,1,0,1,0,0,2,1,0,Emmanuel Macron
Voter 22632,,,,,,1,,0,2,1,,Emmanuel Macron
Voter 11524,2,0,0,0,0,3,1,0,1,2,2,Benoît Hamon
Voter 25894,,,,0,1,1,,,2,,,Emmanuel Macron
Voter 21953,1,1,0,0,0,2,1,0,1,3,1,
Voter 15813,0,0,1,0,0,2,0,0,2,1,0,Emmanuel Macron
Voter 5265,,,,1,,2,,0,1,2,,Benoît Hamon
Voter 1190,2,0,1,0,0,3,1,0,1,3,2,Jean-Luc Mélenchon
Voter 26680,1,2,0,1,0,2,1,0,0,3,2,Jean-Luc Mélenchon
Voter 13443,,,,,,1,1,,3,2,,Emmanuel Macron
Voter 8910,2,0,0,0,0,2,1,0,0,3,3,blanc
Voter 29504,2,0,0,0,0,2,1,0,0,3,3,non inscrit
Voter 11218,2,,,,,1,,,,2,3,Philippe Poutou
Voter 21606,2,,,,,2,,,,2,3,abstention
Voter 34374,1,0,0,0,0,2,0,0,2,0,1,Emmanuel Macron
Voter 12758,0,0,0,1,1,2,0,0,3,2,0,Emmanuel Macron
Voter 13021,,,,1,,,,,3,2,,Emmanuel Macron
Voter 7649,0,0,0,0,2,1,1,0,3,0,0,Emmanuel Macron
Voter 35963,1,,,,,3,,,1,2,1,Benoît Hamon
Voter 2445,0,0,0,0,0,1,0,0,3,3,0,Emmanuel Macron
Voter 30982,2,,1,,,3,2,,,3,3,
Voter 3459,,,,,,3,,,2,3,,blanc
Voter 11319,1,0,0,0,0,2,0,0,2,3,2,Jean-Luc Mélenchon
Voter 15092,3,0,0,1,0,,2,0,3,3,3,Jean-Luc Mélenchon
Voter 14995,,,,2,3,1,,,3,,,François Fillon
Voter 32668,0,0,0,0,0,3,0,0,2,1,1,Benoît Hamon
Voter 21529,1,1,0,1,0,2,0,0,0,3,2,Jean-Luc Mélenchon
Voter 1056,1,0,0,1,1,3,1,0,2,3,1,Benoît Hamon
Voter 16119,1,1,1,1,1,2,0,0,3,1,1,Emmanuel Macron
Voter 9207,,,,,,2,,,,3,,Jean-Luc Mélenchon
Voter 8811,0,0,0,0,0,2,0,0,3,1,1,Emmanuel Macron
Voter 6327,0,0,0,0,1,3,0,0,2,2,0,Benoît Hamon
Voter 11796,2,0,1,0,0,1,2,0,1,3,2,Jean-Luc Mélenchon
Voter 645,1,,,,,1,,,,3,3,Jean-Luc Mélenchon
Voter 18510,0,1,0,0,0,2,0,0,2,3,0,Jean-Luc Mélenchon
Voter 16313,3,0,0,0,0,2,1,0,0,3,3,Jean-Luc Mélenchon
Voter 7624,1,1,0,0,0,3,0,0,0,2,2,Benoît Hamon
Voter 8771,1,,,,,3,,,2,3,1,Jean-Luc Mélenchon
Voter 10270,2,,,,,3,,,,2,2,Benoît Hamon
Voter 22322,0,0,1,1,0,3,0,0,2,2,0,Benoît Hamon
Voter 19851,0,0,,0,,3,,0,0,3,0,Jean-Luc Mélenchon
Voter 27013,2,1,0,0,0,0,1,0,0,3,1,Jean-Luc Mélenchon
Voter 19422,1,2,1,1,0,3,1,0,1,3,1,Jean-Luc Mélenchon
Voter 885,2,3,1,1,0,3,1,0,0,3,3,incertitude
Voter 7699,0,1,0,3,2,0,0,3,0,0,0,Marine Le Pen
Voter 7331,0,0,0,0,0,3,0,0,0,1,0,Benoît Hamon
Voter 29396,2,1,1,1,0,3,1,0,0,3,3,Jean-Luc Mélenchon
Voter 855,,,,,1,1,,,3,1,,Emmanuel Macron
Voter 28867,1,0,1,0,0,2,,0,0,3,1,Jean-Luc Mélenchon
Voter 1510,0,0,0,0,0,3,0,0,1,3,1,Jean-Luc Mélenchon
Voter 17725,1,,,,,1,1,,,3,1,Jean-Luc Mélenchon
Voter 7567,1,,1,0,0,2,1,0,0,3,1,Jean-Luc Mélenchon
Voter 19009,0,0,0,1,1,2,0,0,3,3,0,Emmanuel Macron
Voter 10055,,,,,,2,,,,3,,Jean-Luc Mélenchon
Voter 26761,2,0,1,1,0,3,2,0,1,3,3,Benoît Hamon
Voter 25958,0,3,1,2,0,0,1,0,1,2,0,François Asselineau
Voter 10200,2,0,0,1,0,2,1,0,3,2,2,Emmanuel Macron
Voter 21490,2,0,1,0,0,2,1,0,1,3,2,Jean-Luc Mélenchon
Voter 1907,1,0,0,0,0,2,0,0,1,3,2,Jean-Luc Mélenchon
Voter 7715,0,0,0,,2,1,0,0,3,2,0,Emmanuel Macron
Voter 10701,2,1,1,1,0,2,1,0,0,3,2,Jean-Luc Mélenchon
Voter 8278,1,0,0,0,0,3,2,0,1,3,1,Benoît Hamon
Voter 29516,1,,,,,2,,,,3,1,Jean-Luc Mélenchon
Voter 20120,1,0,0,0,0,2,0,0,0,3,1,Jean-Luc Mélenchon
Voter 6942,,,,1,,2,,,,3,,
Voter 31963,,,,,,3,,,3,2,2,Benoît Hamon
Voter 24810,1,0,0,0,0,2,0,0,1,1,1,Benoît Hamon
Voter 10084,1,0,1,1,0,2,2,0,0,2,1,Jean-Luc Mélenchon
Voter 7943,2,1,0,1,0,2,2,0,0,3,3,Jean-Luc Mélenchon
Voter 15086,2,0,0,0,0,1,0,0,0,2,3,incertitude
Voter 25866,0,1,,0,1,2,,0,2,1,,non inscrit
Voter 12219,,,,,,3,,,1,3,1,incertitude
Voter 3903,1,0,0,0,0,2,0,0,0,3,0,Benoît Hamon
Voter 2749,1,0,0,0,1,2,2,0,3,3,1,incertitude
Voter 5354,1,0,0,0,0,3,0,0,1,2,2,Benoît Hamon
Voter 2244,1,2,1,1,0,2,1,0,0,3,2,Jean-Luc Mélenchon
Voter 14322,2,1,1,1,0,2,1,1,1,3,2,Jean-Luc Mélenchon
Voter 17723,,,,,,2,,,3,,,Emmanuel Macron
Voter 30027,1,0,1,0,0,2,2,0,0,3,2,ne se prononce pas
Voter 20518,0,,0,0,1,2,0,0,3,3,0,blanc
Voter 16287,1,2,0,0,0,2,0,0,1,3,1,Jean-Luc Mélenchon
Voter 26373,1,0,0,0,0,2,0,0,1,3,2,Jean-Luc Mélenchon
Voter 26087,1,3,2,1,0,1,1,0,0,2,1,abstention
Voter 9130,1,3,2,1,0,2,2,0,0,3,2,Jean-Luc Mélenchon
Voter 22569,1,,,,,3,,,1,3,1,Benoît Hamon
Voter 12613,0,0,0,0,1,1,0,0,3,2,0,Emmanuel Macron
Voter 21209,1,0,0,0,0,2,0,0,0,3,1,Jean-Luc Mélenchon
Voter 19838,0,0,0,0,0,3,0,0,2,0,0,Benoît Hamon
Voter 25829,0,0,1,0,0,1,1,0,1,0,1,blanc
Voter 16622,3,,,,,3,,,,3,3,Jean-Luc Mélenchon
Voter 2925,1,0,0,0,0,3,0,0,3,2,2,Emmanuel Macron
Voter 13864,,,,,,2,,,1,3,,Jean-Luc Mélenchon
Voter 1094,3,1,,1,3,2,,,3,3,,Jean-Luc Mélenchon
Voter 3230,1,,1,,,2,,,,3,2,Jean-Luc Mélenchon
Voter 13679,1,0,1,0,0,2,0,0,1,3,1,Jean-Luc Mélenchon
Voter 15752,1,0,0,1,0,3,2,0,0,2,1,Benoît Hamon
Voter 18690,1,1,1,1,0,3,1,0,2,2,1,incertitude
Voter 34066,0,0,0,1,0,3,1,0,3,2,0,Emmanuel Macron
Voter 10184,,,,,,3,,,,,,Benoît Hamon
Voter 24531,2,2,2,2,0,2,2,0,0,3,2,Jean-Luc Mélenchon
Voter 30273,,3,,,,,1,1,0,2,1,François Asselineau
Voter 14849,1,0,0,0,0,2,2,0,0,3,2,Jean-Luc Mélenchon
Voter 9995,1,0,0,0,0,0,0,0,0,3,1,Jean-Luc Mélenchon
Voter 27390,1,,,,,3,,,2,2,1,Benoît Hamon
Voter 18939,1,0,0,0,0,1,0,0,0,2,3,Philippe Poutou
Voter 12879,2,,,,,1,,,,2,3,Philippe Poutou
Voter 28755,1,2,0,0,0,2,0,0,0,3,1,Jean-Luc Mélenchon
Voter 11771,1,0,1,1,0,2,1,0,1,3,1,non inscrit
Voter 24382,1,0,0,0,0,3,0,0,2,2,1,Benoît Hamon
Voter 12597,0,0,0,1,3,1,0,0,2,1,0,François Fillon
Voter 29642,1,,1,1,,1,3,,,2,1,Jean Lassalle
Voter 6950,1,1,2,0,0,1,1,0,0,3,2,Jean-Luc Mélenchon
Voter 1905,,,,,,3,,,,3,,Benoît Hamon
Voter 12373,0,0,0,0,2,1,0,0,3,0,0,Emmanuel Macron
Voter 14551,0,0,1,1,3,0,2,2,1,0,0,abstention
Voter 18144,1,0,1,0,0,2,0,0,2,3,1,Jean-Luc Mélenchon
Voter 20557,,,,,,3,,,,2,,incertitude
Voter 28430,2,2,0,0,0,2,0,0,1,3,2,Jean-Luc Mélenchon
Voter 23904,0,0,0,0,1,1,0,0,2,3,0,abstention
Voter 26537,0,0,0,0,0,1,0,0,1,0,0,blanc
Voter 13410,0,0,0,0,0,3,1,0,0,2,1,Benoît Hamon
Voter 1135,1,,,,0,2,,0,0,3,,Jean-Luc Mélenchon
Voter 2270,0,0,1,1,2,2,0,2,3,3,0,blanc
Voter 30436,1,1,1,1,1,2,1,0,3,2,1,Emmanuel Macron
Voter 2067,0,3,0,0,0,0,0,0,0,0,0,François Asselineau
Voter 28221,2,,,,0,2,2,,,3,2,Jean-Luc Mélenchon
Voter 11852,0,0,1,0,0,3,0,0,2,0,0,Benoît Hamon
Voter 12679,1,0,0,0,0,2,0,0,0,1,3,Philippe Poutou
Voter 7970,0,0,0,0,1,3,0,0,1,2,0,Benoît Hamon
Voter 2848,1,,,,,,,,,3,1,Jean-Luc Mélenchon
Voter 15562,1,0,0,0,0,2,0,0,0,3,3,Philippe Poutou
Voter 16023,,,,,,1,,,,3,2,Jean-Luc Mélenchon
Voter 356,2,1,0,0,0,1,1,0,0,2,2,abstention
Voter 6949,,,1,,,3,,,,2,,Benoît Hamon
Voter 24076,2,2,0,2,1,2,0,1,1,2,0,Jean-Luc Mélenchon
Voter 27257,1,2,0,1,0,2,1,0,1,3,1,Jean-Luc Mélenchon
Voter 14742,1,,,,,3,,,,2,2,Benoît Hamon
Voter 33739,2,1,1,1,0,3,0,0,0,3,2,Jean-Luc Mélenchon
Voter 16788,0,0,0,0,0,2,0,0,3,1,1,Emmanuel Macron
Voter 7136,1,0,0,0,0,2,0,0,3,2,0,Emmanuel Macron
Voter 29526,1,1,1,,,3,1,,1,3,2,Jean-Luc Mélenchon
Voter 22241,0,0,,1,0,1,1,0,3,0,0,Emmanuel Macron
Voter 33000,,,,,,3,,,,2,,Jean-Luc Mélenchon
Voter 32193,1,3,1,2,0,0,1,1,0,2,2,François Asselineau
Voter 489,1,0,0,1,0,1,1,0,1,2,1,Jean-Luc Mélenchon
Voter 22578,,,,,,2,,,,3,,Jean-Luc Mélenchon
Voter 10060,0,0,1,0,0,3,2,0,2,2,1,Benoît Hamon
Voter 24320,0,0,0,3,2,0,0,1,0,0,0,Nicolas Dupont-Aignan
Voter 16741,1,0,0,0,0,2,0,0,0,3,1,Jean-Luc Mélenchon
Voter 24472,2,1,0,1,0,1,1,0,2,3,0,Jean-Luc Mélenchon
Voter 28326,0,0,0,0,0,3,0,0,1,2,1,Benoît Hamon
Voter 9019,1,0,0,0,0,1,1,0,1,3,1,Jean-Luc Mélenchon
Voter 26244,1,1,0,0,0,3,0,0,0,3,1,Benoît Hamon
Voter 18595,0,0,0,2,0,3,0,3,2,1,0,Emmanuel Macron
Voter 18253,2,1,0,0,0,2,1,0,0,3,2,Jean-Luc Mélenchon
Voter 26330,1,1,1,0,0,3,1,0,2,2,1,Benoît Hamon
Voter 4374,1,0,0,1,0,3,1,0,2,3,2,incertitude
Voter 15120,1,0,0,0,0,3,0,0,2,2,1,Benoît Hamon
Voter 24051,0,1,1,2,0,0,0,3,0,1,0,Marine Le Pen
Voter 12194,1,1,3,3,1,,,0,0,2,0,Nicolas Dupont-Aignan
Voter 1247,2,0,0,0,0,1,1,0,0,3,2,Jean-Luc Mélenchon
Voter 19598,0,0,0,0,0,3,0,0,0,3,1,Jean-Luc Mélenchon
Voter 5716,0,1,0,1,1,0,0,0,2,1,0,Jean-Luc Mélenchon
Voter 18627,1,0,0,0,0,2,1,0,3,1,1,Emmanuel Macron
Voter 30660,0,0,0,0,1,3,1,0,2,1,0,Benoît Hamon
Voter 14568,2,1,1,0,0,3,1,0,2,2,3,Benoît Hamon
Voter 22921,0,0,1,2,3,0,1,0,2,0,0,incertitude
Voter 26886,2,0,0,1,0,2,0,0,0,3,2,Jean-Luc Mélenchon
Voter 3523,0,0,0,0,0,3,0,0,1,3,0,Jean-Luc Mélenchon
Voter 13197,2,0,0,0,0,1,0,0,0,3,2,Jean-Luc Mélenchon
Voter 20834,1,0,1,0,0,2,0,0,3,3,1,Jean-Luc Mélenchon
Voter 14714,1,0,0,0,0,2,0,0,0,3,1,Jean-Luc Mélenchon
Voter 4965,0,0,0,0,1,3,0,0,2,2,0,incertitude
Voter 18818,0,0,0,0,0,0,0,0,0,0,0,abstention
Voter 18484,1,0,1,,0,2,0,0,1,2,1,Jean-Luc Mélenchon
Voter 4463,1,,0,0,0,2,0,0,1,3,2,Jean-Luc Mélenchon
Voter 28030,0,0,0,1,2,1,0,0,2,1,0,Emmanuel Macron
Voter 3510,1,1,1,1,0,2,1,0,0,2,3,Jean-Luc Mélenchon
Voter 22841,1,0,,0,0,3,,0,2,2,1,Benoît Hamon
Voter 21825,1,0,0,0,0,3,1,0,2,3,2,Jean-Luc Mélenchon
Voter 4187,2,0,2,0,0,2,1,1,0,3,0,Jean-Luc Mélenchon
Voter 21304,0,1,1,0,0,2,0,0,3,3,2,Emmanuel Macron
Voter 20937,1,0,1,1,0,2,1,0,1,3,1,Jean-Luc Mélenchon
Voter 2882,0,0,0,0,0,0,0,0,0,3,0,Jean-Luc Mélenchon
Voter 29298,0,1,0,1,0,1,0,0,2,1,0,Emmanuel Macron
Voter 8401,1,0,1,0,0,3,1,0,3,1,2,Benoît Hamon
Voter 16158,,,,,1,,,,1,,,blanc
Voter 33909,1,0,0,0,0,2,0,0,1,2,1,Jean-Luc Mélenchon
Voter 22320,1,,,,,3,,0,,2,2,Jean-Luc Mélenchon
Voter 10335,2,,,,,2,,,,3,2,Jean-Luc Mélenchon
Voter 8184,0,0,0,1,0,2,0,0,1,2,0,Benoît Hamon
Voter 14870,1,0,0,0,0,2,1,0,3,1,0,Emmanuel Macron
